"Path","Dates range","Impressions","Clicks","CTR %","Avg. position","Avg. click position","Impressions for 1st position","Clicks from pos. 1","CTR % for pos. 1","Impressions for pos. 2-3","Clicks from pos. 2-3","CTR % for pos. 2-3","Avg. impression position for pos. 2-3","Avg. click position from pos. 2-3","Impressions for pos. 4-10","Clicks from pos. 4-10","CTR % for pos. 4-10","Avg. impression position for pos. 4-10","Avg. click position from pos. 4-10","Impressions for pos. 11-50","Clicks from pos. 11-50","CTR % for pos. 11-50","Avg. impression position for pos. 11-50","Avg. click position from pos. 11-50"
"/catalog/karkasnye-doma/dk-129/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/catalog/doma-iz-brusa/db-231/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","6.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","6.00","","0.00","0.00","","",""
"/catalog/proyekty/page-5/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","2.00","","0.00","0.00","","1.00","0.00","0.00","2.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-110/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyy-dom-v-zareche-villadzh-tulskaya-oblast/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","11.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","11.00",""
"/catalog/doma-pod-klyuch/pk-176/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-8-na-9-dk-77/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-pos-pobeda/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","13.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","13.00",""
"/articles/stroitelstvo/iz-kakogo-brusa-stroit-dom/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","5.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","5.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-9-5kh19-5m-v-slantsakh/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","33.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","33.00",""
"/catalog/karkasnye-doma/dk-124/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","5.00","5.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","5.00","5.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-21/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-84/","2026-03-16 - 2026-06-14","1.00","1.00","100.00","2.00","2.00","0.00","0.00","","1.00","1.00","100.00","2.00","2.00","0.00","0.00","","","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-13.5-na-10.5-snt-nika/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","0.00","0.00","","",""
"/portfolio/page-14/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","11.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","11.00",""
"/portfolio/karkasnye-doma/dom-v-koledino/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","8.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","8.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyij-dom-8x8-v-gavrilovke/","2026-03-16 - 2026-06-14","1.00","1.00","100.00","31.00","31.00","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","1.00","100.00","31.00","31.00"
"/catalog/karkasnye-doma/dk-142/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-112/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","0.00","0.00","","",""
"/catalog/doma-iz-brusa/dom-iz-brusa-db-22/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/portfolio/page-12/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","2.00","","0.00","0.00","","1.00","0.00","0.00","2.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-81/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-188/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","12.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","12.00",""
"/catalog/doma-pod-klyuch/odnoetazhnye/page-4/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyy-dom-v-andreykovo2/","2026-03-16 - 2026-06-14","1.00","1.00","100.00","1.00","1.00","1.00","1.00","100.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/portfolio/page-15/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","13.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","13.00",""
"/portfolio/karkasnye-doma/dom-v-nizino/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","9.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","9.00","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-35/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","1.00","","1.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/portfolio/page-9/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","2.00","","0.00","0.00","","1.00","0.00","0.00","2.00","","0.00","0.00","","","","0.00","0.00","","",""
"/html/sk-tu/2.html","2026-03-16 - 2026-06-14","1.00","0.00","0.00","1.00","","1.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-202/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-darnitse/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","2.00","","0.00","0.00","","1.00","0.00","0.00","2.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-100/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","4.00","4.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","4.00","4.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-24/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/8x12/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","8.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","8.00","","0.00","0.00","","",""
"/catalog/doma-iz-brusa/pryamaya/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","20.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","20.00",""
"/catalog/doma-pod-klyuch/promotion/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","9.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","9.00","","0.00","0.00","","",""
"/articles/stroitelstvo/praktichna-li-otkrytaya-terrasa-karkasnogo-doma/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","12.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","12.00",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-49/","2026-03-16 - 2026-06-14","1.00","1.00","100.00","1.00","1.00","1.00","1.00","100.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/articles/osobennosti-i-sovety/kakoy-proekt-doma-vybrat-v-2026-glavnye-trendy-v-zagorodnom-stroitelstve/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","3.00","","0.00","0.00","","1.00","0.00","0.00","3.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-72/","2026-03-16 - 2026-06-14","1.00","1.00","100.00","1.00","1.00","1.00","1.00","100.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-168/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","6.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","6.00","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyj-dom-9-na-9-dnp-petrovskie-sady/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","6.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","6.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-km-54/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-9-na-10-dk-88/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-166/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/articles/stroitelstvo/kakoy-dom-luchshe-dlia-postoyannogo-prozhivania/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","12.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","12.00",""
"/catalog/karkasnye-doma/karkasnyij-dom-9-na-10-dk-85/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/9x13/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-9/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/portfolio/karkasnye-doma/karkasnyij-dom-9x10-v-chexov/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","13.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","13.00",""
"/catalog/karkasnye-doma/dk-183/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-stupino/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","11.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","11.00",""
"/catalog/doma-pod-klyuch/pk-62/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","4.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","4.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/11.5x7/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","3.00","","0.00","0.00","","1.00","0.00","0.00","3.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-97/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/articles/vybiraem/kvartira-ili-dom-svoy/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","0.00","0.00","","",""
"/portfolio/page-25/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","14.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","14.00",""
"/articles/stroitelstvo/pokraska-doma-iz-brusa/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","11.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","11.00",""
"/portfolio/karkasnye-doma/dom-v-d-staro/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","20.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","20.00",""
"/catalog/karkasnye-doma/karkasnyij-dom-8-na-8-dk-83/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-FID-SPB-OK-4|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/articles/remont-i-otdelka/otdelka-sten-karkasniy-dom/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","3.00","","0.00","0.00","","1.00","0.00","0.00","3.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/15x8/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","12.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","12.00",""
"/catalog/karkasnye-doma/dk-180/?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Tovarka-FID-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","10.00","10.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","10.00","10.00","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/pk-96/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","2.00","","0.00","0.00","","1.00","0.00","0.00","2.00","","0.00","0.00","","","","0.00","0.00","","",""
"/portfolio/karkasnye-doma/dom-v-kholmogore/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","9.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","9.00","","0.00","0.00","","",""
"/catalog/karkasnye-doma/dk-169/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","3.00","","0.00","0.00","","1.00","0.00","0.00","3.00","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/doma-iz-brusa/dom-iz-brusa-db-63/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","10.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","10.00","","0.00","0.00","","",""
"/catalog/doma-pod-klyuch/14x9/","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/articles/osobennosti-i-sovety/kak-podgotovit-zemelnyj-uchastok-dlya-stroitelstva-doma/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","11.00","","0.00","0.00","","0.00","0.00","","","","0.00","0.00","","","","1.00","0.00","0.00","11.00",""
"/catalog/doma-iz-brusa/barnkhaus/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","9.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","9.00","","0.00","0.00","","",""
"/katalog/karkasnyie-doma/dk-129?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
"/o-nas/stati/fundament-dlya-karkasnogo-doma-kakoj-vybrat","2026-03-16 - 2026-06-14","1.00","0.00","0.00","1.00","","1.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/karkasnyij-dom-dk-58/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","1.00","","1.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/catalog/karkasnye-doma/?ysclid=mnmbyvv44266245032","2026-03-16 - 2026-06-14","1.00","1.00","100.00","1.00","1.00","1.00","1.00","100.00","0.00","0.00","","","","0.00","0.00","","","","0.00","0.00","","",""
"/articles/stroitelstvo/populyarnost-odnoetazhnyix-dachnyix-domov-prichinyi/","2026-03-16 - 2026-06-14","1.00","0.00","0.00","5.00","","0.00","0.00","","0.00","0.00","","","","1.00","0.00","0.00","5.00","","0.00","0.00","","",""
"/katalog/karkasnyie-doma/dk-147?utm_source=yandex&utm_medium=cpc&utm_campaign=Karkas-Retargeting-SPB-OK|{campaign_id}&gbid={gbid}&utm_term={PHRASE}&type={source_type}&source={source}&calltouch_tm=yd_c:{campaign_id}_gb:{gbid}_ad:{ad_id}_ph:{phrase_id}_st:{source_type}_pt:{position_type}_p:{position}_s:{source}_dt:{device_type}_reg:{region_id}_ret:{retargeting_id}_apt:{addphrasestext}","2026-03-16 - 2026-06-14","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","0.00","0.00","","","","1.00","1.00","100.00","6.00","6.00","0.00","0.00","","",""
